"x"
"1" "<U+4F5C><U+8005>happpy0421 (Tommy)<U+770B><U+677F>Stock<U+6A19><U+984C><U+5BCC><U+90A6>e<U+9EDE><U+901A><U+4E0B><U+55AE><U+8EDF><U+9AD4><U+7684><U+64CD><U+4F5C><U+9806><U+66A2><U+5EA6><U+6642><U+9593>Mon Jul  9 21:19:29 2018
<U+8868><U+968A><U+4E5F><U+90FD><U+4F7F><U+7528><U+53F0><U+7063><U+7D21><U+7E54><U+76F8><U+95DC><U+79D1><U+6280><U+7522><U+54C1>,<U+671F><U+671B><U+82F1><U+683C><U+862D><U+968A><U+7E7C><U+7E8C><U+7A7F><U+8457><U+53F0><U+7063><U+7684><U+74B0><U+4FDD><U+7403><U+8863>,<U+8E22><U+9032><U+6C7A><U+8CFD>
<U+3002>

<U+9060><U+6771><U+65B0><U+8868><U+793A>,<U+4E00><U+4EF6><U+74B0><U+4FDD><U+7403><U+8863><U+7D04><U+4F7F><U+7528>7<U+5230>8<U+500B><U+56DE><U+6536><U+5BF6><U+7279><U+74F6><U+91CD><U+65B0><U+88FD><U+9020><U+800C><U+6210>,<U+4ECA><U+5E74><U+5927><U+5BA2><U+6236><U+8010><U+5409>
(NIKE)<U+8D0A><U+52A9>10<U+500B><U+4E16><U+8DB3><U+8CFD><U+7684><U+570B><U+5BB6><U+968A>,<U+6BCF><U+4E00><U+968A><U+7684><U+7403><U+8863><U+3001><U+7403><U+8932><U+7684><U+5E03><U+6599><U+7D44><U+7E54><U+8A2D><U+8A08><U+7E41><U+7C21><U+4E0D><U+4E00>,<U+4F46><U+6703><U+8B93>
<U+7403><U+54E1><U+7A7F><U+8457><U+8212><U+9069><U+3001><U+8F15><U+91CF>,<U+4E26><U+5F37><U+8ABF><U+6392><U+6C57><U+6548><U+679C><U+3002>

<U+9060><U+6771><U+65B0><U+8AAA>,<U+4ECA><U+5E74><U+7684><U+7403><U+8863><U+66F4><U+9032><U+5316>,<U+5E03><U+6599><U+66F4><U+8F15><U+3001><U+66F4><U+6709><U+5F48><U+6027>,<U+4E5F><U+66F4><U+7981><U+5F97><U+8D77><U+7403><U+54E1><U+7684><U+62C9><U+626F>,<U+5728><U+7D21><U+7E54><U+6280>
<U+8853><U+4E0A>,<U+5247><U+5229><U+7528><U+63D0><U+82B1><U+6280><U+8853><U+5728><U+540C><U+4E00><U+584A><U+5E03><U+6599><U+4E0A><U+7E54><U+51FA><U+4E0D><U+540C><U+7684><U+7D44><U+7E54><U+8A2D><U+8A08>,<U+5F62><U+6210><U+4E0D><U+540C><U+7684><U+6563><U+71B1><U+6548><U+679C>,<U+4F8B><U+5982>
<U+9700><U+8981><U+5FEB><U+901F><U+6563><U+71B1><U+5340><U+7684><U+5B54><U+6D1E><U+7A0D><U+5FAE><U+5927><U+4E00><U+9EDE>,<U+52A0><U+901F><U+6392><U+9664><U+6C57><U+6C34><U+548C><U+71B1><U+6C23>,<U+4FDD><U+6301><U+4E7E><U+71E5><U+8212><U+9069><U+3002>

<U+9060><U+6771><U+65B0><U+8463><U+4E8B><U+9577><U+5F90><U+65ED><U+6771><U+66FE><U+900F><U+9732>,<U+9060><U+6771><U+65B0><U+6B63><U+5728><U+70BA>2020<U+5E74><U+6771><U+4EAC><U+5967><U+904B><U+90E8><U+5206><U+904B><U+52D5><U+9805><U+76EE><U+7684><U+904B><U+52D5><U+54E1><U+8863><U+670D><U+5E03>
<U+6599><U+6253><U+6A23><U+4E2D><U+3002>

<U+9060><U+6771><U+65B0><U+7D21><U+7E54><U+7E3D><U+90E8><U+7E3D><U+7D93><U+7406><U+80E1><U+6B63><U+9686><U+900F><U+9732>,<U+9060><U+6771><U+65B0><U+9664><U+4E86><U+63D0><U+4F9B><U+5927><U+5BA2><U+6236>NIKE<U+6240><U+8D0A><U+52A9><U+7684><U+8DB3><U+7403><U+968A><U+8863><U+670D><U+5916>,
<U+5168><U+7F8E><U+570B><U+7684><U+7F8E><U+5F0F><U+8DB3><U+7403><U+968A><U+54E1><U+6240><U+7A7F><U+7684><U+7403><U+8863>,<U+751A><U+81F3><U+9023><U+7F8E><U+570B><U+8077><U+7C43>NBA<U+6709><U+4E00><U+534A><U+7684><U+7403><U+968A><U+7403><U+8863>,<U+4E5F><U+90FD><U+662F><U+4F86><U+81EA>
<U+9060><U+6771><U+65B0><U+7684><U+5E03><U+6599><U+3002>

3.<U+5FC3><U+5F97>/<U+8A55><U+8AD6>:

<U+9060><U+6771><U+65B0><U+5927><U+5229><U+591A>
<U+9023><U+82F1><U+570B><U+4F6C><U+90FD><U+6436><U+8457><U+7A7F><U+53F0><U+7063><U+8863><U+554A>
<U+4E0D><U+77E5><U+54EA><U+5929><U+53F0><U+7063><U+5C0D><U+4E5F><U+80FD><U+8E22><U+9032><U+4E16><U+754C><U+676F>

<U+5927><U+5BB6><U+9084><U+8981><U+8CB7><U+9032><U+55CE>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 180.217.165.237
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531149488.A.B09.html
<U+2192> luche: <U+8CB7><U+904E><U+9060><U+6771><U+81EA><U+5BB6><U+54C1><U+724C><U+8DDF><U+4EE3><U+5DE5><U+54C1><U+724C><U+68C9><U+88AB> <U+81EA><U+5BB6><U+7684>OOXX 07/09 23:18
<U+63A8> O87: <U+9060><U+6771><U+6B23><U+6700><U+8FD1><U+5674><U+5674><U+723D>!!! 07/09 23:22
<U+2192> ruln: <U+65B0><U+805E><U+51FA><U+4F86><U+4E86> <U+660E><U+5929><U+8A72><U+8CE3><U+4E86>~ 07/09 23:42
<U+63A8> takahashino: <U+6BD4><U+8F03><U+597D><U+5947>puma<U+7684><U+662F><U+54EA><U+4E00><U+5BB6> <U+8932><U+5B50><U+600E><U+9EBC><U+62C9><U+90FD><U+6C92><U+7834><U+8863><U+670D><U+53CD><U+800C><U+7834> 07/09 23:46
<U+2192> takahashino: <U+4E86> 07/09 23:46
<U+63A8> da1234527123: <U+9019><U+9EBC><U+53B2><U+5BB3><U+70BA><U+4EC0><U+9EBC><U+4E0D><U+81EA><U+5DF1><U+505A><U+54C1><U+724C><U+5462><U+FF1F> 07/10 00:13
<U+2192> thigefe: <U+4E0D><U+60F3><U+82B1><U+9322><U+627E><U+4EBA><U+4EE3><U+8A00><U+963F><U+79D1><U+79D1>,<U+4E0D><U+662F><U+6BCF><U+500B><U+7403><U+661F><U+90FD><U+50CF><U+5361><U+73CD><U+7D72> 07/10 00:17
<U+2192> willism: <U+53F0><U+7063><U+5E03><U+6599><U+8DDF><U+53F0><U+7063><U+8863><U+662F><U+5169><U+78BC><U+4E8B>,MIT<U+662F><U+770B><U+5E03><U+6599><U+55CE>... 07/10 00:26
<U+2192> willism: <U+56E0><U+70BA><U+8853><U+696D><U+6709><U+5C08><U+653B>,<U+53F0><U+7063><U+5EE0><U+5546><U+505A><U+5E03><U+4E00><U+6D41>,<U+537B><U+4E0D><U+6703><U+88C1><U+8863><U+670D><U+3002>ever 07/10 00:30
<U+2192> willism: smile<U+5C31><U+662F><U+4E00><U+4F8B> 07/10 00:30
<U+2192> zxcvb7700: <U+505A><U+5E03><U+4E00><U+56DE><U+4E8B> <U+526A><U+88C1><U+6BD4><U+8F03><U+7537> 07/10 00:44
<U+63A8> f204137: 2<U+6708><U+521D> <U+9060><U+6771><U+65B0><U+6572><U+5728>23.x<U+8CB7><U+9032> <U+8CFA><U+5E7E><U+5143><U+5C31><U+8DD1><U+4E86>  <U+9F3B><U+9178> 07/10 00:47
<U+5653> vmcjormp: <U+53F0><U+7063><U+81EA><U+5DF1><U+63A8><U+51FA><U+7684><U+6A5F><U+80FD><U+8863><U+670D><U+771F><U+7684><U+90FD><U+5F88><U+96E3><U+770B>,<U+8A2D><U+8A08><U+5E2B><U+90FD><U+53BB><U+54EA><U+88E1><U+4E86> 07/10 01:10
<U+63A8> lesterc: <U+6D0B><U+4EBA><U+8CA0><U+8CAC><U+8A2D><U+8A08><U+5653><U+5653><U+6771><U+53EA><U+80FD><U+8CA0><U+8CAC><U+7E54><U+5E03> 07/10 04:45
<U+2192> pxo: <U+53F0><U+7063><U+4EBA><U+51FA><U+5E03>,<U+53EF><U+662F><U+5916><U+570B><U+4EBA><U+90FD><U+51FA><U+526A><U+5200><U+3002> 07/10 07:43
<U+63A8> DareJ: <U+6A13><U+4E0A>XD 07/10 08:55
<U+63A8> evil006: <U+53EA><U+6709><U+6211><U+89BA><U+5F97><U+9060><U+6771><U+65B0><U+6703><U+7AD9><U+4E0A><U+6BCF><U+80A1><U+6DE8><U+503C><U+4E0A><U+55CE><U+FF1F> 07/10 09:26
<U+2192> gettheworld: <U+6B7B><U+547D><U+62FC><U+6CBE><U+5149> 07/10 10:21
<U+2192> bgflyer: <U+8863><U+670D><U+7684><U+6280><U+8853><U+662F><U+5728><U+5E03><U+6599><U+4E0D><U+662F><U+6210><U+8863><U+66F4><U+4E0D><U+662F><U+526A><U+88C1>... 07/10 11:29
<U+63A8> toeic900: <U+53F0><U+7063><U+4EBA><U+958B><U+4E00><U+5806><U+6210><U+8863><U+5EE0><U+8AB0><U+8AAA><U+4E0D><U+6703><U+88C1><U+8863><U+670D><U+FF1F><U+91CD><U+9EDE><U+662F><U+6253><U+7248><U+8DDF><U+7248><U+578B><U+529F> 07/10 11:57
<U+2192> toeic900: <U+529B><U+5920><U+4E0D><U+5920> 07/10 11:57
<U+63A8> i4undying: <U+5C31><U+662F><U+4E0D><U+5920><U+554A> 07/10 12:09
<U+2192> DareJ: <U+4ECA><U+5929><U+99AC><U+4E0A><U+8DCC><U+7D66><U+4F60><U+770B>XD 07/10 12:31
<U+2192> willism: <U+4F60><U+7684><U+88C1><U+8863><U+670D><U+53EA><U+662F><U+505A><U+4E00><U+4EF6><U+8863><U+670D>;<U+6211><U+7684><U+88C1><U+8863><U+670D><U+662F><U+505A><U+4E00><U+4EF6>“<U+597D><U+8863><U+670D> 07/10 16:04
<U+2192> willism: ”,<U+5C64><U+6B21><U+4E0D><U+540C> 07/10 16:04
<U+2192> willism: <U+53F0><U+7063><U+5E03><U+6599><U+4E16><U+754C><U+4E00><U+6D41>,<U+5E7E><U+767E><U+5E74><U+524D><U+5927><U+5BB6><U+5C31><U+77E5><U+9053><U+4E86>,<U+4F46><U+662F><U+570B><U+7522><U+6210><U+8863> 07/10 16:10
<U+2192> willism: <U+54C1><U+724C><U+7528><U+4E0D><U+8D77>,<U+4E5F><U+7528><U+4E0D><U+597D><U+3002> 07/10 16:10
<U+2192> asduio: <U+6839><U+672C><U+7D21><U+7E54><U+754C><U+9D3B><U+6D77>,<U+6F32><U+5F97><U+8D77><U+4F86><U+55CE><U+FF1F> 07/11 02:23
"
"44" NA
"45" NA
"46" "<U+4F5C><U+8005>leo03160913 (<U+65B0><U+5E97><U+5730><U+75DE><U+6D41><U+6C13>)<U+770B><U+677F>Stock<U+6A19><U+984C>Re: [<U+65B0><U+805E>] <U+623F><U+7522><U+9054><U+4EBA> <U+6708><U+98A8> <U+7092><U+80A1><U+5931><U+5229><U+6301><U+69CD><U+64C4><U+4EBA><U+767E><U+842C><U+6642><U+9593>Mon Jul  9 23:45:38 2018
https://i.imgur.com/lRI1Rpa.jpg

<U+4E0D><U+77E5><U+9053><U+5E2B><U+7236><U+505C><U+5229><U+4E86><U+6C92>

+0891



<U+203B> <U+5F15><U+8FF0>«dannyowan (<U+8001><U+982D>)»<U+4E4B><U+9298><U+8A00>:
: <U+203B> <U+5F15><U+8FF0>«a19870704 (I AM I)»<U+4E4B><U+9298><U+8A00>:
: <U+689D>
: : <U+8A71><U+8AAA>
: : <U+4E4B><U+524D><U+9752><U+5E74><U+8ECD><U+4E8B><U+4EF6>
: : <U+4ED6><U+8AAA><U+9858><U+610F><U+5E6B><U+4EBA><U+51FA><U+5F8B><U+5E2B><U+8CBB><U+6253><U+5B98><U+53F8>
: : <U+4E0D><U+77E5><U+5F8C><U+4F86><U+4E0B><U+6587><U+5982><U+4F55><U+FF1F>
: : <U+6709><U+4EBA><U+77E5><U+9053><U+FF1F>
: <U+5148><U+4E0D><U+8AAA><U+9019><U+500B>,<U+642D><U+4E0A><U+4E16><U+8DB3><U+71B1>,<U+73FE><U+5728><U+90FD><U+5728>po<U+5F69><U+5377><U+5C0D><U+5E33><U+55AE><U+6587>,<U+6211><U+770B><U+6BCF><U+4E00><U+6CE8><U+90FD><U+662F><U+5341><U+842C><U+5DE6><U+53F3>,<U+7136><U+5F8C>
<U+90FD>
: <U+8AAA><U+9810><U+6E2C><U+90FD><U+547D><U+4E2D>,<U+6211><U+662F><U+4E0D><U+77E5><U+9053><U+5230><U+5E95><U+662F><U+5168><U+90E8><U+6BD4><U+5206><U+3001><U+8B93><U+5206><U+3001><U+4E0D><U+8B93><U+5206><U+9805><U+76EE><U+90FD><U+4E0B><U+6CE8>,<U+6700><U+5F8C><U+53EA><U+8CBC><U+4E2D><U+7684>
<U+90A3>
: <U+7B46><U+FF1F><U+771F><U+7684><U+6709><U+672C><U+4E8B><U+8981><U+958B><U+76F4><U+64AD><U+9810><U+6E2C><U+963F>,<U+4E0D><U+7136><U+5C31><U+662F><U+7576><U+51A5><U+71C8><U+4E5F><U+4E0D><U+932F>(<U+7DB2><U+8DEF><U+6709><U+51A5><U+71C8><U+9B54><U+4EBA>)<U+3002>
: <U+88AB><U+7DB2><U+53CB><U+793E><U+5718><U+7DB2><U+53CB><U+8ABF><U+4F83><U+9810><U+6E2C><U+9019><U+9EBC><U+7CBE><U+6E96>,<U+70BA><U+4EC0><U+9EBC><U+6BCF><U+6B21><U+90FD><U+53EA><U+8CB7><U+4E00><U+5169><U+53E3>,<U+7136><U+5F8C><U+56DE><U+500B><U+300C><U+6211><U+723D><U+300D>,<U+7136>
<U+5F8C>
: <U+4E5F><U+6709><U+4EBA>
: <U+5728><U+8A87><U+4ED6><U+8B1B><U+8A71><U+5F88><U+8C6A><U+9081><U+76F4><U+723D>.............<U+3002>

--
<U+203B> <U+767C><U+4FE1><U+7AD9>: <U+6279><U+8E22><U+8E22><U+5BE6><U+696D><U+574A>(ptt.cc), <U+4F86><U+81EA>: 1.163.98.111
<U+203B> <U+6587><U+7AE0><U+7DB2><U+5740>: https://www.ptt.cc/bbs/Stock/M.1531151140.A.923.html
<U+2192> roxiang: <U+6700><U+53B2><U+5BB3><U+7684><U+662F><U+90FD><U+5403><U+7CD5><U+4E86><U+4E0B><U+9762><U+56DE><U+6587><U+9084><U+53EF><U+4EE5><U+8B77><U+822A>.... 07/09 23:48
<U+63A8> pupuliao: <U+4E0D><U+662F><U+8667><U+5230><U+6454><U+624B><U+6A5F>? 07/09 23:48
<U+2192> cd951753: <U+8A2D><U+505C><U+5229><U+6C92><U+8A2D><U+505C><U+640D><U+7CD5><U+624B> +0891 07/09 23:53
<U+63A8> kipi91718: XDDDD 07/09 23:54
<U+63A8> curtis920: <U+660E><U+5929><U+5C31><U+6703><U+8AAA><U+4E0B><U+5348><U+4E94><U+9EDE><U+88DC><U+4E86>+0891 07/09 23:54
<U+5653> WolFDragoN: <U+8ACB><U+554F><U+4ED6><U+6BCF><U+6B21><U+4E0B><U+55AE><U+90FD><U+662F><U+4E00><U+5F35><U+4E00><U+53E3><U+7684>,<U+600E><U+9EBC><U+5206><U+6279><U+505C><U+5229><U+FF1F> 07/09 23:54
<U+63A8> achris0626: +0891 (<U+795E><U+8C6C><U+53C8><U+8981><U+602A>ptt<U+6BC0><U+8B17>) 07/09 23:56
<U+5653> WolFDragoN: <U+6211><U+731C><U+4ED6><U+6703><U+54E1><U+6700><U+8FD1><U+90FD><U+5F88><U+7CBE>,<U+8B93>seafood<U+8CFA><U+5F97><U+5F88><U+5C11>,<U+4E0D><U+7136><U+600E><U+9EBC> 07/09 23:56
<U+2192> WolFDragoN: <U+4E00><U+76F4><U+5F88><U+7A4D><U+6975><U+5728>show<U+64CD><U+4F5C> 07/09 23:56
<U+5653> ripeChu10141: <U+7B49><U+4E0B><U+6563><U+6236><U+5DDD><U+666E><U+5C31><U+6703><U+51FA><U+4F86><U+5E6B><U+5E2B><U+7236><U+653E><U+7832>,<U+5C0F><U+9053>24000<U+898B>,<U+4F60> 07/10 00:01
<U+2192> ripeChu10141: <U+662F><U+77A7><U+4E0D><U+8D77><U+6708><U+98A8><U+6D41><U+662F><U+4E0D><U+662F>,+0891 07/10 00:01
<U+63A8> sumerrain: Seafood<U+660E><U+5929><U+6703><U+6539><U+5206><U+6790><U+904B><U+5F69><U+4E86> <U+4E0D><U+63D0><U+5C0F><U+9053> 07/10 00:05
<U+63A8> hermithsieh: http://i.imgur.com/ZV773XN.jpg 07/10 00:06
<U+63A8> rockon15: +0891 <U+53EA><U+662F><U+5927><U+6F32>300<U+9EDE><U+800C><U+5DF2> 07/10 00:06
<U+2192> rockon15: <U+61C9><U+8A72><U+56DE><U+88DC><U+7136><U+5F8C><U+8F49><U+591A> <U+5B8C><U+5168><U+6C92><U+53D7><U+50B7> 07/10 00:07
<U+2192> hermithsieh: <U+5225><U+8AA4><U+6703>seafood,<U+5176><U+5BE6><U+4ED6><U+525B><U+597D><U+4E0B><U+932F><U+908A>,<U+7D50><U+679C><U+9084><U+662F><U+8CFA><U+5230><U+3002>+0 07/10 00:07
<U+2192> hermithsieh: 8978 07/10 00:07
<U+2192> rockon15: <U+53E6><U+5916> <U+5E2B><U+5085><U+7684><U+8EAB><U+5206><U+53EA><U+73A9><U+4E00><U+53E3><U+771F><U+7684><U+592A>... 07/10 00:07
<U+63A8> c1397426: <U+6BCF><U+6B21><U+90FD><U+4E00><U+5F35><U+4E00><U+53E3>,<U+5982><U+4F55><U+5206><U+6279><U+505C><U+5229>,<U+54C8><U+54C8> 07/10 00:07
<U+2192> rockon15: <U+79AE><U+62DC><U+4E09><U+5C31><U+80FD><U+5206><U+6790><U+904B><U+5F69><U+4E86>  <U+9019><U+53E3><U+5C31><U+7576><U+6C92><U+4E8B><U+4E86> 07/10 00:08
<U+63A8> c1397426: <U+4E8B><U+524D><U+516C><U+5E03>,<U+4E8B><U+5F8C><U+9A57><U+8B49><U+662F><U+5BCC><U+8C6A><U+5C45><U+7684><U+50B3><U+7D71>,<U+7D55><U+4E0D><U+53EF><U+80FD><U+8DF3><U+904E>,<U+5927><U+5BB6> 07/10 00:11
<U+2192> c1397426: <U+8AAA><U+662F><U+4E0D><U+662F> 07/10 00:11
<U+2192> dannyowan: <U+4E0A><U+6B21><U+5C31><U+770B><U+5230><U+4ED6><U+6539><U+6587><U+7AE0><U+5566>,<U+5927><U+5BB6><U+6709><U+767C><U+73FE><U+793E><U+5718><U+5F88><U+591A><U+8AC2><U+5A9A><U+6587>,<U+90A3> 07/10 00:15
<U+2192> dannyowan: <U+4E9B><U+5E33><U+865F><U+500B><U+4EBA><U+81C9><U+66F8><U+5E7E><U+4E4E><U+90FD><U+662F><U+5206><U+4EAB><U+8B9A><U+6B4E>seafood<U+7684><U+793E><U+5718><U+6587><U+55CE>, 07/10 00:15
<U+2192> dannyowan: <U+5230><U+5E95><U+662F><U+6D17><U+5E7E><U+500B><U+5E33><U+865F>,<U+9084><U+662F><U+8166><U+888B>.... 07/10 00:15
<U+63A8> ZILIN5566: <U+6708><U+98A8><U+6D41><U+5C31><U+662F><U+5F37> 07/10 00:19
<U+5653> NSKB: <U+53CD><U+6B63><U+53C8><U+662F>  <U+5DF2><U+56DE><U+88DC><U+5C0F><U+8CFA><U+51FA><U+5834>  <U+7B11><U+6B7B> 07/10 00:22
<U+63A8> pyt1006: <U+5C0F><U+5FC3><U+5E2B><U+7236><U+624B><U+4E0A><U+6709><U+69CD><U+963F>!! 07/10 00:29
<U+63A8> px37521: <U+70BA><U+4F55><U+8981><U+7838><U+624B><U+6A5F><U+554A><U+FF1F> 07/10 00:35
<U+63A8> beergap: http://i.imgur.com/otTiGaY.jpg 07/10 00:36
<U+2192> beergap: <U+5FEB><U+7B11><U+6B7B> 07/10 00:36
<U+63A8> superter: <U+5B8C><U+4E86> <U+4FE1><U+4EF0><U+4E0D><U+8DB3> <U+8981><U+88AB><U+8E22><U+51FA><U+793E><U+5718><U+4E86> 07/10 00:37
<U+2192> mOoOm: +0891<U+5230><U+5E95><U+662F><U+5565><U+610F><U+601D> 07/10 00:42
<U+2192> mOoOm: <U+70BA><U+5565><U+4E00><U+76F4><U+770B><U+5230> 07/10 00:42
<U+63A8> cl3bp6: <U+88E1><U+9762><U+8D85><U+591A><U+81E5><U+5E95><U+548C><U+53CD><U+4E32><U+7684> 07/10 00:42
<U+63A8> breakace10: <U+6C92><U+95DC><U+4FC2><U+6211><U+5C0F><U+5C0F><U+5C0D><U+505A>3<U+53E3><U+591A> <U+70BA><U+4E86><U+5C0D><U+5438><U+9644><U+8868><U+793A><U+5C0A><U+656C><U+5DF2><U+505C><U+5229><U+51FA><U+5834> 07/10 00:43
<U+63A8> zxcvb7700: <U+54C8><U+54C8><U+54C8> 07/10 00:43
<U+2192> breakace10: <U+8B1D><U+8B1D><U+5438><U+9644><U+4F9B><U+6211><U+5403><U+7A7F> +0891 07/10 00:43
<U+63A8> NSKB: +0987 07/10 00:48
<U+63A8> sakula248: <U+5E2B><U+7236><U+4E0D><U+6703><U+8CE0><U+9322><U+7684>0891 07/10 00:49
<U+63A8> beergap: <U+4EE5><U+524D><U+51F1><U+885B>,<U+6613><U+901A><U+5C55><U+6642><U+671F><U+5F88><U+597D><U+6311><U+64A5>,<U+73FE><U+5728><U+53EA><U+6703>08987<U+5A1B><U+6A02><U+6A5F><U+6703><U+8B8A> 07/10 00:50
<U+2192> beergap: <U+5C11> 07/10 00:50
<U+2192> hks: <U+6211><U+53EA><U+60F3><U+77E5><U+9053><U+4ED6><U+6703><U+4E0D><U+6703><U+5206><U+6279><U+505C><U+640D>,<U+9084><U+662F><U+53C8><U+5927><U+8CB7>\"<U+4E00>\"<U+5F35>!<U+FF1F> 07/10 00:51
<U+63A8> breakace10: <U+660E><U+5929><U+4E00><U+5B9A><U+662F>PO<U+958B><U+76E4><U+4E00><U+79D2><U+505C><U+640D><U+7136><U+5F8C><U+7FFB><U+591A><U+8CFA><U+7FFB>~ 07/10 00:56
<U+63A8> OranMan: <U+61C9><U+8A72><U+662F>08+91,”<U+4F60>8+9<U+81A9>”<U+7684><U+59D4><U+5A49><U+8B1B><U+6CD5><U+5566> 07/10 01:03
<U+63A8> honey4617912: <U+592A><U+795E><U+4E86><U+5427> <U+5E7E><U+4E4E><U+7A7A><U+5728><U+8D77><U+6F32><U+9EDE><U+6B38> 07/10 01:08
<U+63A8> honey4617912: <U+4E0A><U+4E00><U+500B><U+6211><U+770B><U+904E><U+6709><U+540C><U+7B49><U+795E><U+8E5F><U+7684><U+5C31><U+6284><U+5E95><U+738B><U+4E86> <U+53EA><U+662F><U+4E00><U+500B><U+5C0D><U+908A> 07/10 01:13
<U+2192> honey4617912: <U+4E00><U+500B><U+932F><U+908A> 07/10 01:13
<U+63A8> pyt1006: +0887 07/10 01:15
<U+63A8> zero7810: <U+932F><U+4E86><U+4E5F><U+6C92><U+5DEE><U+5427> <U+7CFB><U+7D71><U+5B8C><U+5584> <U+6703><U+505C><U+640D><U+7136><U+5F8C><U+53CD><U+624B><U+9032><U+591A><U+55AE> 07/10 01:17
<U+2192> wwwiu: +0891 07/10 01:32
<U+63A8> ENCOREH33456: +0891 07/10 01:50
<U+63A8> ichunliu: <U+771F><U+7684><U+662F><U+975E><U+5E38><U+9B6F> 07/10 01:57
<U+63A8> km612tw: +0891 07/10 01:58
<U+63A8> hbk5135: Seafood <U+5FEB><U+51F9><U+55AE> 07/10 02:20
<U+63A8> abcccbbs: <U+795E><U+6E96><U+53CD><U+6307><U+6A19> 07/10 03:49
<U+63A8> GSWA: <U+5176><U+5BE6><U+662F><U+6B63><U+8CA0><U+865F><U+8AA4><U+690D>,<U+4E0D><U+662F><U+7A7A><U+55AE><U+800C><U+662F><U+591A><U+55AE><U+62C9>XD 07/10 03:53
<U+5653> xyzb: <U+64CD><U+4F5C><U+6BD4><U+865F><U+5B50><U+88E1><U+7684><U+69AE><U+6C11><U+963F><U+5317><U+8DDF><U+83DC><U+7C43><U+65CF><U+9084><U+5DEE> 07/10 04:04
<U+63A8> dblue0312: <U+5FEB><U+7B11><U+6B7B> 07/10 04:16
<U+63A8> cmcmisgod: <U+7B11><U+6B7B><U+90E8><U+4F4D><U+9019><U+9EBC><U+5C0F><U+9084><U+6709><U+4E0D><U+597D><U+7684><U+65B0><U+805E><U+70BA><U+4EC0><U+9EBC><U+9084><U+6709><U+4FE1><U+5F92> 07/10 04:28
<U+63A8> cowaksor: <U+6211><U+4EE5><U+70BA><U+662F><U+5609><U+5049><U+8001><U+5E2B> 07/10 05:27
<U+63A8> cynicals: <U+5F31><U+7206> 07/10 05:52
<U+2192> avaricious: <U+9020><U+5565><U+795E> 07/10 05:52
<U+63A8> liarboy: <U+310E><U+310E>,seafood<U+77E5><U+9053><U+80A1><U+7248><U+9EDE><U+4ED6><U+540D><U+4E86> 07/10 06:17
<U+63A8> ctr29: <U+6539><U+7A7A><U+53F0><U+6307> 07/10 06:30
<U+2192> RANCE624: <U+4F60><U+5011><U+518D><U+591A><U+5634><U+5C0F><U+5FC3><U+5E2B><U+7236><U+7684><U+4EBA><U+53BB><U+4F60><U+5011><U+5BB6><U+67E5><U+6C34><U+8868> 07/10 06:40
<U+2192> RANCE624: <U+4E00><U+76F4><U+56DE><U+6587><U+5728><U+6301><U+69CD><U+64C4><U+4EBA><U+9019><U+7BC7><U+4E0B><U+9762><U+8D85><U+58DE><U+5FC3><U+7684><U+5566>XD 07/10 06:41
<U+63A8> aadsl: <U+88AB><U+55C4><U+5230><U+5347><U+7A7A><U+60F9> +0891 07/10 06:43
<U+63A8> diiiib: QQ <U+8DDF><U+4E86><U+6703><U+6B7B><U+55CE><U+FF1F> 07/10 06:54
<U+63A8> marksky: <U+4E00><U+53E3>,<U+5DF2><U+7B11> 07/10 06:58
<U+63A8> gn7722: <U+5E2B><U+7236><U+98DB><U+5929> 07/10 07:10
<U+63A8> lovingbase: <U+6700><U+8FD1><U+600E><U+9EBC><U+4E00><U+76F4><U+932F> <U+9023><U+6211><U+90FD><U+77E5><U+9053><U+77ED><U+591A><U+9577><U+7A7A> 07/10 07:13
<U+63A8> gn7722: <U+6539><U+7A7A><U+53F0><U+6307>,<U+518D><U+98DB><U+4E00><U+6B21> 07/10 07:14
<U+63A8> livi362: <U+65E9><U+4E0A><U+8D77><U+4F86><U+770B><U+5230><U+9019><U+7BC7><U+7B11><U+5674><U+4E86>!<U+6709><U+6C92><U+6709><U+6280><U+8853><U+9019><U+9EBC><U+7CDF><U+7CD5><U+554A> 07/10 07:16
<U+63A8> livi362:  https://i.imgur.com/3evBKIC.jpg     <U+795E> 07/10 07:22
<U+63A8> waylank1234: <U+7121><U+8A00>……<U+770B><U+932F><U+4E5F><U+4E0D><U+6562><U+8AAA>,<U+54C8><U+54C8><U+54C8> 07/10 07:25
<U+2192> waylank1234: <U+7A7A><U+5728><U+8D77><U+6F32><U+9EDE> 07/10 07:26
<U+63A8> ayau: <U+4E8B><U+524D><U+516C><U+958B> <U+4E8B><U+5F8C><U+7562><U+696D>,,<U+51E1><U+6708><U+98A8><U+6240><U+63A8><U+85A6>,<U+4E00><U+5B9A><U+66B4><U+8DCC>,,<U+8207><U+6B7B><U+795E><U+540C> 07/10 07:31
<U+2192> ayau: <U+884C> 0891 07/10 07:31
<U+63A8> leonard6666: +0891 07/10 07:33
